,facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,under-5_capacity
208,623209,GFDC,License,Learning Together with Love Day Care,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.694482,-73.912735,0.0
209,436306,GFDC,License,253 HAPPY KIDS DAYCARE INC,Bronx,10457,Bronx 10,0,0,0,2,12,14,40.854363,-73.899961,0.0
210,838974,GFDC,License,"Kaba, Mariama",Bronx,10455,Bronx 8,0,0,0,0,8,8,40.815483,-73.904693,0.0
211,865285,GFDC,License,Hello ABC Inc.,Inwood,11096,Lawrence,0,0,0,0,9,9,40.61556,-73.755217,0.0
212,201111,SACC,Registration,YMCA @ Haverstraw Elementary School,Haverstraw,10927,Haverstraw-Stony Pt,0,0,0,40,0,40,41.198586,-73.965845,0.0
213,859768,SACC,Registration,Children's Home of Wyoming Conference,Endicott,13760,Union-Endicott,0,0,0,50,0,50,42.128296,-76.039848,0.0
214,14769,FDC,Registration,"Baker, Joyce",Chazy,12921,Chazy Union Free,0,0,0,2,6,8,,,0.0
215,199979,SACC,Registration,"Adirondack Community Action Programs, Inc",Westport,12993,Boquet Valley School District,0,0,0,44,0,44,44.185619,-73.444361,0.0
216,812950,GFDC,License,Neneadama DayCare,Bronx,10462,Bronx 11,0,0,0,0,12,12,40.837322,-73.856323,0.0
217,266584,GFDC,License,Estelita's Daycare Corp.,Jackson   Heights,11370,Queens 30,0,0,0,4,12,16,40.756719,-73.890111,0.0
218,157449,DCC,License,"Opportunities for Otsego, Inc.- SUNY Oneonta site",Oneonta,13820,Oneonta,0,0,47,0,0,47,42.469527,-75.064281,28.2
219,485412,GFDC,License,"D'Little Star Day Care, Inc",Jamaica,11435,Queens 28,0,0,0,4,12,16,40.686606,-73.802758,0.0
220,597346,GFDC,License,CLARIMAR KIDS CORP.,Brooklyn,11220,Brooklyn 15,0,0,0,4,12,16,40.647348,-74.011331,0.0
221,160474,GFDC,License,"Monheit, Neil",Brooklyn,11230,Brooklyn 22,0,0,0,4,12,16,40.625009,-73.959237,0.0
222,71901,GFDC,License,"Agoglia, Mavis",Staten Island,10310,Richmond 31,0,0,0,2,12,14,40.629725,-74.106154,0.0
223,759884,SACC,Registration,"Grand Street Settlement, Inc @ Tompkins Comm. Ctr.",Brooklyn,11206,Brooklyn 14,0,0,0,45,0,45,40.697738,-73.94609,0.0
224,499128,FDC,Registration,"Wilson, Earnestine",New York,10030,Manhattan 5,0,0,0,2,6,8,40.818105,-73.940124,0.0
225,145182,FDC,Registration,"Adorno, Milagros",BRONX,10463,Bronx 10,0,0,0,2,6,8,40.876322,-73.908645,0.0
226,533406,GFDC,License,Ademi Inc.,Brooklyn,11214,Brooklyn 21,0,0,0,4,12,16,40.599807,-73.992622,0.0
227,773593,GFDC,License,"Little Monkeys 123, LLC",Pulaski,13142,Sandy Creek,0,0,0,4,12,16,43.623932,-76.128552,0.0
228,846720,GFDC,License,Stellar Tots Inc.,Fort Salonga,11768,Kings Park,0,0,0,4,12,16,40.918277,-73.292297,0.0
229,765038,SACC,Registration,"Aspira, Inc. @PS/MS 161",New York,10027,Manhattan 6,0,0,0,60,0,60,40.817657,-73.952936,0.0
230,682310,SACC,Registration,Healthy Kids Extended Day Program Inc.,Yonkers,10703,Yonkers,0,0,0,110,0,110,40.96278,-73.878007,0.0
231,873512,SACC,Registration,I'RAISE Girls and Boys International Corporation,Brooklyn,11233,Brooklyn 23,0,0,0,111,0,111,40.675123,-73.915349,0.0
232,742495,SACC,Registration,East Harlem Tutorial Program @PS/IS 171,New York,10029,Manhattan 4,0,0,0,97,0,97,40.792005,-73.95131,0.0
233,627333,GFDC,License,"Anglade, Patrick",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.848144,-73.919266,0.0
234,73945,SACC,Registration,YMCA of Greater NY @Harlem Y PS 57,New York,10029,Manhattan 4,0,0,0,74,0,74,40.79748,-73.941356,0.0
235,659002,GFDC,License,"Peanut Butter and Jelly Daycare, Inc.",BRONX,10462,Bronx 11,0,0,0,4,12,16,40.856473,-73.866754,0.0
236,247489,GFDC,License,Milagros Family Daycare Inc.,New York,10039,Manhattan 5,0,0,0,2,12,14,40.8249772,-73.939092,0.0
237,780092,FDC,Registration,"Coleman, Doreen",Niagara Falls,14301,Niagara Falls,0,0,0,2,6,8,43.097792,-79.036797,0.0
238,749569,GFDC,License,"Reyes De Munoz, Zuez",Bronx,10451,Bronx 7,0,0,0,2,12,14,40.824083,-73.927082,0.0
239,873202,GFDC,License,Jennifer's Precious Moments daycare,Ogdensburg,13669,Morristown,0,0,0,4,12,16,44.598042,-75.592767,0.0
240,150676,FDC,Registration,"Spruill, Lorna",Springfield Gardens,11434,Queens 29,0,0,0,2,6,8,40.675663,-73.7651,0.0
241,549304,GFDC,License,"Mejia, Joselin",Bronx,10451,Bronx 7,0,0,0,4,12,16,40.822662,-73.912646,0.0
242,412066,GFDC,License,Huggy's House Inc.,Kings Park,11754,Kings Park,0,0,0,4,12,16,40.885975,-73.221279,0.0
243,875558,FDC,Registration,Wild About Learning Daycare,Baldwinsville,13027,Baldwinsville,0,0,0,2,6,8,43.148147,-76.402318,0.0
244,560404,DCC,Pending Revocation,KA of Webster,Webster,14580,Webster,21,32,50,9,0,112,43.250953,-77.42023,83.0
245,796280,SACC,Registration,YMCA of Kingston & Ulster County,Kingston,12401,Kingston,0,0,0,60,0,60,41.957781,-73.995535,0.0
246,770510,GFDC,License,America's Group Family Day Care Corp.,East Elmhurst,11370,Queens 30,0,0,0,4,12,16,40.759672,-73.886886,0.0
247,831460,GFDC,License,"Tshuva, Farekho",Flushing,11367,Queens 25,0,0,0,4,12,16,,,0.0
248,709769,SACC,Registration,"Police Athletic League, Inc",Bronx,10457,Bronx 10,0,0,0,257,0,257,40.848415,-73.892923,0.0
249,348597,GFDC,License,CARLISAS HOME AWAY FROM HOME DAYCARE,Rochester,14608,Rochester,0,0,0,4,12,16,43.14147,-77.628007,0.0
250,882466,GFDC,License,"Astacio De Rodriguez, Catherine",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.841468,-73.913847,0.0
251,736108,SACC,Registration,Woodmere Day Care Center Inc.,Brooklyn,11218,Brooklyn 20,0,0,0,13,0,13,40.631467,-73.977107,0.0
252,873026,DCC,License,"Everbrook Academy, LLC",Smithtown,11787,Smithtown,32,58,65,16,0,171,40.850181,-73.165169,129.0
253,391334,GFDC,License,"Schooler, Deborah",Far Rockaway,11692,Queens 27,0,0,0,2,12,14,40.590407,-73.788551,0.0
254,109408,GFDC,License,A Mother's Prayer Daycare,Ballston Spa,12020,Saratoga Springs,0,0,0,4,12,16,43.048454,-73.872747,0.0
255,316120,DCC,License,"Hilton Community Childcare, Inc.",Hilton,14468,Hilton,8,12,53,19,0,92,43.289045,-77.79799,51.8
256,140142,GFDC,License,Lucy Home Group Corporation,Yonkers,10705,Yonkers,0,0,0,2,12,14,40.919269,-73.902473,0.0
257,854082,SACC,Registration,Police Athletic League,Bronx,10459,Bronx 8,0,0,0,260,0,260,40.817224,-73.897428,0.0
258,183462,GFDC,License,Zambo Childrens Development Center,Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.649656,-73.935175,0.0
259,683420,GFDC,License,"Guzman, Claudia",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.867935,-73.892547,0.0
260,374580,GFDC,License,"Crespo, Miguelina",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.831614,-73.921635,0.0
261,401641,FDC,Registration,Miss Dar's Luv-A-Lot's In Home Daycare,Hamburg,14075,Hamburg,0,0,0,2,6,8,,,0.0
262,39739,DCC,License,St Paul's Day Care Center,Rochester,14607,Rochester,10,10,30,0,0,50,43.151726,-77.581735,38.0
263,497314,FDC,Registration,My Little School,Ronkonkoma,11779,Connetquot,0,0,0,2,6,8,40.805339,-73.128234,0.0
264,359590,GFDC,License,"My Small Angels Daycare 2, Corp",East  Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.76079,-73.865331,0.0
265,73173,SACC,Registration,Stagg Street Center for Children,Brooklyn,11206,Brooklyn 14,0,0,0,22,0,22,40.709215,-73.947372,0.0
266,695993,FDC,Registration,Lina's Family Daycare,Poughkeepsie,12601,Hyde Park,0,0,0,2,6,8,,,0.0
267,43801,DCC,License,"New Little Branches, Inc",Yonkers,10701,Yonkers,8,24,30,17,0,79,40.942349,-73.898336,50.0
268,857791,GFDC,License,RIVERDALE WONDERLAND DAYCARE CORP.,Bronx,10463,Bronx 10,0,0,0,4,12,16,40.885226,-73.904494,0.0
269,848648,GFDC,License,"Beam, Tracey Ann",staten island,10310,Richmond 31,0,0,0,4,12,16,40.632285,-74.118826,0.0
270,36509,FDC,Registration,"Fanelli, Danielle",Utica,13501,Utica,0,0,0,2,6,8,,,0.0
271,348885,SACC,Registration,Jacob A. Riis Settlement House @ PS 166,Long Island City,11106,Queens 30,0,0,0,216,0,216,40.757339,-73.926471,0.0
272,470395,GFDC,License,"Butterfly 1, Inc.",Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16,40.583993,-73.952815,0.0
273,826888,FDC,Registration,A Time to Treasure Childcare,Rochester,14612,Greece,0,0,0,2,6,8,43.267468,-77.682517,0.0
274,816658,GFDC,License,"Little Journeys, INC",Pearl River,10965,Nanuet,0,0,0,4,12,16,,,0.0
275,852588,GFDC,License,Debbie's Little Angels Day Care LLC,Uniondale,11553,Uniondale,0,0,0,4,12,16,40.700877,-73.600258,0.0
276,877214,SACC,Registration,Capital District YMCA,Castleton on Hudson,12033,Schodack,0,0,0,50,0,50,42.522819,-73.709787,0.0
277,882804,GFDC,License,SANCHEZ G. CORP.,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.840834,-73.915176,0.0
278,105304,DCC,License,Our Children's Place,Clifton Springs,14432,Phelps-Clifton,16,34,32,28,0,110,42.9596,-77.1355,69.2
279,633347,GFDC,License,Genesis Day Care,Baldwin,11510,Baldwin,0,0,0,4,12,16,40.667743,-73.613421,0.0
280,877331,GFDC,License,"A Smart Cookie Childcare, Inc.",Westbury,11590,Westbury,0,0,0,4,12,16,,,0.0
281,691172,FDC,Registration,"Baldwin, Billie",Elmira,14901,Elmira City,0,0,0,2,6,8,42.098731,-76.821975,0.0
282,856018,GFDC,License,"El Alfarero Daycare, LLC",Rochester,14615,Rochester,0,0,0,4,12,16,43.19767,-77.647673,0.0
283,320468,FDC,Registration,"Hillier, Sharon",Johnstown,12095,Johnstown,0,0,0,2,6,8,43.017916,-74.373375,0.0
284,280643,GFDC,License,NAC CHRISTIAN GROUP FAMILY DAY CARE,Jamaica,11423,Queens 29,0,0,0,0,10,10,40.709794,-73.764859,0.0
285,762562,DCC,License,Abiding Presence Preschool,Fort Salonga,11768,Kings Park,0,17,45,30,0,92,40.902596,-73.271061,44.0
286,847573,SACC,Registration,Young Excellence Society Inc.,New York,10030,Manhattan 5,0,0,0,50,0,50,40.815996,-73.94497,0.0
287,771629,SACC,Registration,City of Beacon,Beacon,12508,Beacon,0,0,0,40,0,40,41.503868,-73.977409,0.0
288,791222,GFDC,License,Rock of Ages Day Care Center,Hempstead,11550,Hempstead,0,0,0,4,12,16,40.698016,-73.613259,0.0
289,834754,GFDC,License,VICKY'S SWEET DAYCARE INC.,Freeport,11520,Freeport,0,0,0,4,12,16,40.661572,-73.572481,0.0
290,210254,SACC,Registration,The School Age Care Program,Coeymans,12045,Ravena-Coeymans,0,0,0,20,0,20,42.474374,-73.798405,0.0
291,808574,GFDC,License,Wee...Learn + Play Christian Day Care,Mt Vernon,10552,Mount Vernon,0,0,0,4,12,16,40.922561,-73.825381,0.0
292,256209,SACC,Registration,"REACH Community And Youth Agency, Inc.",Melville,11747,Half Hollow Hills,0,0,0,50,0,50,40.791477,-73.419602,0.0
293,44760,DCC,License,"East End Kids Enterprises, Inc.",Manorville,11949,Eastport-South Manor,0,0,121,8,0,129,40.845205,-72.840799,72.6
294,748366,SACC,Registration,"New York Center for Interpersonal Development, Inc.",Staten Island,10309,Richmond 31,0,0,0,122,0,122,40.541666,-74.218138,0.0
295,41808,DCC,License,Alphabet Tree,Marlboro,12542,Marlboro,8,8,18,5,0,39,41.611728,-73.988117,26.799999999999997
296,873903,DCC,License,"Little People's Child Care Center, inc.",Patchogue,11772,Patchogue-Medford,0,5,27,0,0,32,40.7784,-73.0314,21.2
297,837597,SACC,Registration,I Have a Dream Foundation,New York,10001,Manhattan 2,0,0,0,84,0,84,40.748836,-73.99981,0.0
298,558681,GFDC,License,"Derks, Mariaelsa",Webster,14580,Webster,0,0,0,2,12,14,43.253137,-77.376331,0.0
299,663091,GFDC,License,"Ortiz, Fridelin",New York,10040,Manhattan 6,0,0,0,2,12,14,40.861838,-73.927969,0.0
300,403460,FDC,Registration,"Gilmartin, Julia",Penn Yan,14527,Penn Yan,0,0,0,2,5,7,,,0.0
301,874794,GFDC,License,"Reyes, Alicia",bronx,10467,Bronx 10,0,0,0,4,12,16,40.877515,-73.88201,0.0
302,42407,DCC,License,LITTLE TREASURES CHILD CARE HOME INC.,Cheektowaga,14227,Cheektowaga,12,34,55,18,0,119,42.903772,-78.743997,79.0
303,260215,DCC,License,"Action for a Better Community, Incorporated",Rochester,14609,Rochester,0,0,144,0,0,144,43.176003,-77.57422,86.39999999999999
304,825716,FDC,Registration,"Lloyd, Judith",Bronx,10466,Bronx 11,0,0,0,2,6,8,40.885278,-73.852072,0.0
305,782903,GFDC,License,"Sanchez, Claudia",Bronx,10460,Bronx 12,0,0,0,0,10,10,40.844839,-73.882689,0.0
306,863025,SACC,Registration,Stats Legacy Inc,Brooklyn,11236,Brooklyn 18,0,0,0,80,0,80,40.641094,-73.898145,0.0
307,327715,GFDC,License,"Fattakhova, Mira",Forest Hills,11375,Queens 24,0,0,0,4,12,16,40.735711,-73.852938,0.0
308,350876,FDC,Registration,"Almonte, Maria",Bronx,10468,Bronx 10,0,0,0,0,6,6,40.871241,-73.898752,0.0
309,35326,FDC,Registration,"Salisbury, Tamara",Savona,14879,Campbell-Savona,0,0,0,2,6,8,42.28782,-77.239131,0.0
310,40519,DCC,License,"Bright Horizons Childrens Center, LLC",Elmsford,10523,Pocantico Hills,16,24,55,0,0,95,41.070392,-73.811347,73.0
311,380479,FDC,Registration,"Cheta, Durmatee",Richmond Hill,11419,Queens 27,0,0,0,2,6,8,40.685015,-73.823362,0.0
312,43207,SACC,Registration,"Watertown Family YMCA, Inc.",Carthage,13619,Carthage,0,0,0,20,0,20,43.979962,-75.597314,0.0
313,29365,FDC,Registration,"Kingsley, Mildred",Spencerport,14559,Spencerport,0,0,0,2,6,8,,,0.0
314,872586,FDC,Registration,"Cordova, Socorro",New York,10025,Manhattan 3,0,0,0,2,6,8,40.803345,-73.965097,0.0
315,747457,GFDC,License,"Sugar Snap, LLC",Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16,40.684824,-73.961562,0.0
316,713400,GFDC,License,"English, Mary",Livonia,14487,Livonia,0,0,0,4,12,16,42.837304,-77.661183,0.0
317,569517,GFDC,License,"Watson, Patricia",Bronx,10469,Bronx 11,0,0,0,4,12,16,40.880364,-73.849526,0.0
318,663199,GFDC,License,"Miolan, Ingrid",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.857319,-73.901051,0.0
319,855294,DCC,License,Maple Leaf Childcare Center Inc.,Halfmoon,12065,Shenendehowa,24,52,63,51,0,190,42.870733,-73.740235,113.8
320,779797,GFDC,License,Indispensable Kids,Cheektowaga,14211,Cheektowaga,0,0,0,4,12,16,42.910171,-78.788058,0.0
321,218090,GFDC,License,"Dinardo, Anna",BRONX,10465,Bronx 8,0,0,0,4,12,16,40.823717,-73.818666,0.0
322,756767,FDC,Registration,Little Starrs Childcare,Rochester,14615,Rochester,0,0,0,2,6,8,43.194013,-77.630917,0.0
323,315852,DCC,License,"Happy House Nursery, LLC",Elmira,14905,Elmira City,0,0,74,0,0,74,42.086271,-76.836638,44.4
324,790906,SACC,Registration,"Steps to Success V, LLC",Brooklyn,11235,Brooklyn 21,0,0,0,60,0,60,40.580546,-73.96593,0.0
325,845466,FDC,Registration,"Abreu, Xiomara",Bronx,10457,Bronx 10,0,0,0,2,6,8,40.854172,-73.900434,0.0
326,128258,GFDC,License,"My Angels Group Daycare, Inc.",Bayshore,11706,Brentwood,0,0,0,4,12,16,40.76157,-73.273919,0.0
327,833947,FDC,Registration,"Beku, Thalia",Freeport,11520,Freeport,0,0,0,2,6,8,40.645393,-73.589316,0.0
328,42273,DCC,License,"Delaware Opportunities, Inc.",Franklin,13775,Franklin,0,0,18,0,0,18,42.338312,-75.166739,10.799999999999999
329,118175,SACC,Registration,Beansprouts,Brooklyn,11215,Brooklyn 15,0,0,0,62,0,62,40.668804,-73.983502,0.0
330,878046,GFDC,License,"Ewola, Imuetinyan",ROSEDALE,11422,Queens 29,0,0,0,4,12,16,40.666852,-73.734463,0.0
331,339734,GFDC,License,"Out & About, Inc",Massapequa,11758,Massapequa,0,0,0,4,12,16,,,0.0
332,705316,DCC,License,Colonial Youth and Family Services Inc.,Moriches,11955,,8,21,15,0,0,44,,,38.0
333,489165,GFDC,License,"Jean, Marjorie",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.625378,-73.920589,0.0
334,715923,GFDC,License,"Petty's Playhouse II, Inc.",West Hempstead,11552,West Hempstead,0,0,0,4,12,16,40.6808,-73.6545,0.0
335,50495,FDC,Registration,"Anderson-Frye, Karen",Bronx,10467,Bronx 11,0,0,0,2,6,8,40.861707,-73.863448,0.0
336,366303,DCC,License,Cattaraugus and Wyoming Counties Project Head Start,Olean,14760,Olean,0,0,21,0,0,21,42.080716,-78.449508,12.6
337,800709,SACC,Registration,BPA of NY INC.,Queens,11365,Queens 25,0,0,0,267,0,267,40.740697,-73.808758,0.0
338,832567,FDC,Registration,"J&C First Steps Day Care, LLC",Hurleyville,12747,Fallsburg,0,0,0,2,6,8,,,0.0
339,865950,GFDC,License,"Wilkins, Mary",Peru,12972,Peru,0,0,0,4,12,16,44.584456,-73.543836,0.0
340,863615,FDC,Registration,"Passardi, Ashley",Liverpool,13090,Liverpool,0,0,0,2,6,8,43.137702,-76.224048,0.0
341,362595,GFDC,License,"Nunez De Hernandez, Rafaela",Bronx,10468,Bronx 10,0,0,0,2,10,12,40.870237,-73.899768,0.0
342,673741,FDC,Registration,"Alvarez, Maribel",Syracuse,13204,Syracuse,0,0,0,2,6,8,43.038359,-76.17095,0.0
343,248479,GFDC,License,Home Sweet Home Group Day Care LLC,Brewster,10509,Brewster,0,0,0,4,12,16,41.374496,-73.630372,0.0
344,880325,GFDC,License,REACH LEARNING LLC,Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.65331,-73.926459,0.0
345,603426,GFDC,License,Youth Success DayCare,Bronx,10459,Bronx 12,0,0,0,4,12,16,40.831847,-73.895986,0.0
346,606328,GFDC,License,Growing Brains Inc.,Bayside,11361,Queens 26,0,0,0,4,12,16,40.770135,-73.773849,0.0
347,230920,SACC,Registration,Queens Community House,Jamaica,11435,Queens 28,0,0,0,260,0,260,40.703812,-73.811993,0.0
348,665593,GFDC,License,"Patrick- George, Debra",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.632746,-73.957515,0.0
349,39871,DCC,License,Great Neck Community School,Great Neck,11021,Great Neck,0,36,43,0,0,79,40.787,-73.715082,61.8
350,765858,GFDC,License,"Urbano, Nelly",Elmont,11003,Elmont,0,0,0,4,12,16,40.705252,-73.713518,0.0
351,120214,GFDC,License,"Thomas, Lynette",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.632896,-73.941651,0.0
352,222097,DCC,License,"Learn and Play Day Care Center,  LLC",Mineola,11501,Mineola,32,69,83,20,0,204,40.737996,-73.651878,150.8
353,680477,FDC,Registration,"Salvatierra, Mariana",Bronx,10455,Bronx 7,0,0,0,2,6,8,40.816035,-73.907376,0.0
354,212911,GFDC,License,"Lamboy, Bernadette",BRONX,10455,Bronx 8,0,0,0,4,12,16,40.813027,-73.901705,0.0
355,220017,GFDC,License,The Teddybears Family Childcare,Otisville,10963,Minisink Valley,0,0,0,4,12,16,,,0.0
356,379420,GFDC,License,"Smith, Patrice",Staten Island,10302,Richmond 31,0,0,0,4,12,16,40.640109,-74.135627,0.0
357,867998,SACC,Registration,YOUTH EMPOWERMENT ZONE,Rochester,14621,Rochester,0,0,0,50,0,50,43.188488,-77.612831,0.0
358,767618,GFDC,License,My Little House Corp,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.857319,-73.901051,0.0
359,812935,SACC,Registration,Research Foundation of the CUNY @ NYCHA Saratoga Village,Brooklyn,11233,Brooklyn 32,0,0,0,80,0,80,40.686178,-73.917285,0.0
360,802791,GFDC,License,Creative Little Learners Inc.,Rockville Centre,11570,Malverne,0,0,0,4,12,16,40.667359,-73.656168,0.0
361,43618,DCC,License,"Bright Beginnings of New Paltz, Inc.",New Paltz,12561,New Paltz,0,10,15,15,0,40,41.71512,-74.084675,19.0
362,42761,SACC,Registration,"The Mother Connection of Cortlandt, Inc.",Montrose,10548,Hendrick Hudson,0,0,0,60,0,60,41.2518,-73.9378,0.0
363,139195,SACC,Registration,The Children's Aid Society,New York,10029,Manhattan 4,0,0,0,199,0,199,40.78531,-73.941321,0.0
364,39686,DCC,License,Twelve Corners Day Care Center,Rochester,14623,Brighton,25,30,30,0,0,85,43.096911,-77.587081,73.0
365,778826,GFDC,License,Double J & J Day care,Syracuse,13209,Solvay,0,0,0,4,12,16,43.05981,-76.203833,0.0
366,228794,FDC,Registration,"Sawyer, Lisa",Cohoes,12047,Cohoes,0,0,0,2,6,8,42.78294,-73.714182,0.0
367,543420,GFDC,License,Tiny Quarters Daycare,BRONX,10467,Bronx 11,0,0,0,4,12,16,40.860186,-73.864816,0.0
368,650114,FDC,Registration,T & S SMALL BLESSINGS DAYCARE LLC,Brooklyn,11236,Brooklyn 18,0,0,0,2,6,8,40.632167,-73.8993,0.0
369,323057,GFDC,License,"Parrow, Kari",Hammond,13646,Hammond,0,0,0,4,12,16,44.375494,-75.794066,0.0
370,653844,GFDC,License,"Garcia, Mallerlyn",New York,10033,Manhattan 6,0,0,0,4,12,16,40.850369,-73.939867,0.0
371,385789,GFDC,License,LITTLE STAR DAYCARE I INC.,Bronx,10460,Bronx 11,0,0,0,4,12,16,40.839549,-73.867099,0.0
372,844004,GFDC,License,Kiddo's Club Daycare Inc,Bronx,10465,Bronx 8,0,0,0,4,12,16,40.828826,-73.824784,0.0
373,863815,GFDC,License,NEW START FAMILY GROUP DAY CARE LLC,BRONX,10452,Bronx 9,0,0,0,4,12,16,40.838582,-73.925661,0.0
374,647000,FDC,Registration,A BRITE BEGINNING,West Seneca,14224,West Seneca,0,0,0,2,6,8,42.827377,-78.735811,0.0
375,702707,GFDC,License,"Distler, Maria",New York,10024,Manhattan 3,0,0,0,4,12,16,40.787222,-73.97354,0.0
376,28164,FDC,Registration,Forever Friends Child Care,Poughkeepsie,12603,Arlington,0,0,0,2,6,8,41.72029,-73.870903,0.0
377,227535,GFDC,License,"Campbell, Susan",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,,,0.0
378,675147,GFDC,License,"Ettedgui, Mirla",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.829269,-73.881397,0.0
379,640154,GFDC,License,"Santos, Kandys",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.852224,-73.885987,0.0
380,615697,GFDC,License,"Lema, Gicela",Astoria,11102,Queens 30,0,0,0,4,12,16,40.770489,-73.931268,0.0
381,42566,DCC,License,"Junior Junction, Inc.",New Hartford,13413,New York Mills,16,20,21,0,0,57,43.094699,-75.27745,48.6
382,684285,GFDC,License,Little Angels Child Care Inc,Staten Island,10305,Richmond 31,0,0,0,4,12,16,40.59674,-74.070921,0.0
383,850098,GFDC,License,It Takes A Village,Syracuse,13204,Syracuse,0,0,0,4,12,16,43.049495,-76.175758,0.0
384,832155,DCC,License,The Learning Experience,Deer Park,11729,Deer Park,16,58,81,18,0,173,40.772689,-73.310798,122.6
385,9,GFDC,License,First Steps,Albany,12203,Albany,0,0,0,4,12,16,42.696243,-73.85138,0.0
386,882480,GFDC,License,"Dalmasi Bonilla, Raisa",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.831422,-73.892071,0.0
387,374050,FDC,Registration,"Mcgovern, Patricia",Woodbourne,12788,Tri-Valley,0,0,0,2,6,8,41.810724,-74.628172,0.0
388,838028,GFDC,License,"Tic Tac Program, Inc.",Brooklyn,11231,Brooklyn 15,0,0,0,4,12,16,40.674486,-73.998022,0.0
389,704290,GFDC,License,Amazing Grace Academy Daycare,Rochester,14613,Rochester,0,0,0,4,12,16,43.186088,-77.631296,0.0
390,709788,SACC,Registration,"New York Edge, Inc.",Brooklyn,11225,Brooklyn 17,0,0,0,160,0,160,40.667074,-73.951143,0.0
391,711974,GFDC,License,Berkys Day Care Inc,Deer Park,11729,Deer Park,0,0,0,4,12,16,40.766668,-73.337982,0.0
392,795812,GFDC,License,"Riverside Daycare, Inc",New York,10069,Manhattan 3,0,0,0,4,12,16,40.7742,-73.9908,0.0
393,851494,DCC,License,Prime Time Early Learning Center of Long Island,Farmingdale,11735,Farmingdale,32,50,60,10,0,152,40.738317,-73.419422,118.0
394,44247,SACC,Registration,"Young Men's Christian Association of Middletown, N.Y.",Florida,10921,Florida,0,0,0,40,0,40,41.333184,-74.367564,0.0
395,839631,GFDC,License,Tiny Steps On Pacific Inc,Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16,40.679776,-73.962686,0.0
396,823379,GFDC,License,BLOOMING CHILD FAMILY GROUP DAY CARE LLC,Bronx,10473,Bronx 8,0,0,0,0,12,12,40.814971,-73.866622,0.0
397,694557,SACC,Registration,South Asian Youth Action @ MS 202,Ozone Park,11417,Queens 27,0,0,0,260,0,260,40.670824,-73.845487,0.0
